Date,Calcium,Magnesium,Potassium,Sodium,Chlorides,Nitrates,Sulfates,CalciumLoad_g,MagnesiumLoad_g,PotassiumLoad_g,SodiumLoad_g,ChloridesLoad_g,NitratesLoad_g,SulfatesLoad_g,Discharge,LogQ,Precip_1D,Precip_3D,Precip_7D,Precip_14D,D5TE_VWC_5cm_Avg,D5TE_VWC_100cm_Avg,Temp_anomaly_14D,Turbidity,GWE,Temperature,LE_li_wpl,LEsmooth,LogQ10
12/15/21 1:30,1.94,1.32,0.04,0.39,0.84,0.43,0.2,23.9978,16.3284,0.4948,4.8243,10.3908,5.3191,2.474,12.37,1.0923697,2.032,2.032,2.032,29.462,0.331,0.331,1.495256696,16.992188,621.1,6.40625,11.357135,24.02392183,1.091685273
12/15/21 2:00,1.95,1.32,0.04,0.38,0.84,0.43,0.2,23.907,16.1832,0.4904,4.6588,10.2984,5.2718,2.452,12.26,1.08849047,2.032,2.032,2.032,29.462,0.331,0.331,1.48609561,15.917969,621.1,6.40625,4.9155535,24.14180629,1.092776916
12/15/21 2:30,1.95,1.32,0.04,0.38,0.84,0.43,0.2,24.0045,16.2492,0.4924,4.6778,10.3404,5.2933,2.462,12.31,1.090258053,2.032,2.032,2.032,29.462,0.3315,0.331,1.476329985,16.992188,621.105,6.40625,5.2097225,24.26406151,1.093862906
12/15/21 3:00,1.96,1.33,0.04,0.39,0.84,0.43,0.2,23.814,16.1595,0.486,4.7385,10.206,5.2245,2.43,12.15,1.084576278,2.032,2.032,2.032,29.462,0.332,0.331,1.497674851,15.917969,621.11,6.4375,3.545624,24.34905696,1.094927283
12/15/21 3:30,1.95,1.32,0.04,0.39,0.84,0.43,0.19,23.6925,16.038,0.486,4.7385,10.206,5.2245,2.3085,12.15,1.084576278,2.032,2.032,2.032,29.462,0.332,0.331,1.48765346,15.917969,621.11,6.4375,4.047666,24.44742253,1.095989057
12/15/21 4:00,1.95,1.32,0.04,0.39,0.84,0.43,0.19,23.6925,16.038,0.486,4.7385,10.206,5.2245,2.3085,12.15,1.084576278,2.032,2.032,2.032,29.462,0.332,0.331,1.508626302,15.917969,621.11,6.46875,8.531281,24.64730057,1.097048241
12/15/21 4:30,1.93,1.31,0.04,0.39,0.84,0.43,0.19,23.3337,15.8379,0.4836,4.7151,10.1556,5.1987,2.2971,12.09,1.082426301,2.032,2.032,2.032,29.462,0.332,0.331,1.529366629,15.917969,621.115,6.5,6.968319,24.81030287,1.098101962
12/15/21 5:00,1.95,1.32,0.04,0.39,0.84,0.42,0.19,23.5755,15.9588,0.4836,4.7151,10.1556,5.0778,2.2971,12.09,1.082426301,2.032,2.032,2.032,29.462,0.3325,0.331,1.549874442,14.941406,621.12,6.53125,8.744718,25.01534254,1.099153132
12/15/21 7:00,1.96,1.33,0.04,0.39,0.84,0.43,0.19,23.2652,15.7871,0.4748,4.6293,9.9708,5.1041,2.2553,11.87,1.074450719,2.032,2.032,2.032,29.462,0.334,0.331,1.598609561,13.964844,621.12,6.625,4.3002,27.00298672,1.103220328
12/15/21 7:30,1.95,1.31,0.04,0.39,0.84,0.43,0.19,22.8345,15.3401,0.4684,4.5669,9.8364,5.0353,2.2249,11.71,1.068556895,2.032,2.032,2.032,29.462,0.334,0.331,1.649344308,13.964844,621.12,6.6875,4.530135,27.11573098,1.104207478
12/15/21 8:00,1.96,1.32,0.04,0.39,0.84,0.42,0.19,23.1672,15.6024,0.4728,4.6098,9.9288,4.9644,2.2458,11.82,1.072617477,2.032,2.032,2.032,29.462,0.334,0.331,2.073637463,15.917969,621.12,7.125,0.649419,27.13034318,1.105208487
12/15/21 8:30,1.96,1.33,0.04,0.39,0.85,0.43,0.19,23.0496,15.6408,0.4704,4.5864,9.996,5.0568,2.2344,11.76,1.070407322,2.032,2.032,2.032,29.462,0.334,0.331,1.686500186,13.964844,621.12,6.75,6.8462785,27.30417509,1.106199163
12/15/21 9:00,1.96,1.33,0.04,0.39,0.84,0.42,0.19,22.834,15.4945,0.466,4.5435,9.786,4.893,2.2135,11.65,1.066325925,2.032,2.032,2.032,29.462,0.3345,0.331,1.705380394,13.964844,621.12,6.78125,7.8865235,27.49156615,1.107172504
12/15/21 9:30,1.97,1.33,0.04,0.39,0.85,0.42,0.19,22.852,15.428,0.464,4.524,9.86,4.872,2.204,11.6,1.064457989,1.016,2.032,2.032,29.462,0.335,0.331,1.724121094,13.964844,621.125,6.8125,15.35625,27.69165026,1.108137086
12/15/21 10:00,1.97,1.33,0.04,0.39,0.84,0.42,0.19,22.7338,15.3482,0.4616,4.5006,9.6936,4.8468,2.1926,11.54,1.062205809,0,2.032,2.032,29.462,0.335,0.331,1.742629278,13.964844,621.13,6.84375,25.172895,27.80981164,1.109091553
12/15/21 10:30,1.97,1.33,0.04,0.39,0.84,0.42,0.19,22.6353,15.2817,0.4596,4.4811,9.6516,4.8258,2.1831,11.49,1.060320029,0,2.032,2.032,29.462,0.3355,0.331,1.760904948,13.964844,621.13,6.875,39.700855,27.95275176,1.110037373
12/15/21 11:00,1.95,1.33,0.04,0.39,0.84,0.42,0.19,22.308,15.2152,0.4576,4.4616,9.6096,4.8048,2.1736,11.44,1.058426024,0,2.032,2.032,29.462,0.336,0.331,1.778994606,13.964844,621.13,6.90625,33.39722,27.07307076,1.110974597
12/15/21 11:30,1.97,1.32,0.04,0.39,0.84,0.42,0.19,22.6353,15.1668,0.4596,4.4811,9.6516,4.8258,2.1831,11.49,1.060320029,0,2.032,2.032,29.462,0.3365,0.331,1.796851749,13.964844,621.135,6.9375,38.856025,26.34956989,1.111917262
12/15/21 12:00,1.96,1.32,0.04,0.39,0.84,0.42,0.19,22.3048,15.0216,0.4552,4.4382,9.5592,4.7796,2.1622,11.38,1.056142262,0,2.032,2.032,29.462,0.337,0.331,1.814522879,12.988281,621.14,6.96875,28.9317,25.08948651,1.112843
12/15/21 12:30,1.95,1.32,0.04,0.39,0.84,0.42,0.19,21.996,14.8896,0.4512,4.3992,9.4752,4.7376,2.1432,11.28,1.0523091,0,2.032,2.032,29.462,0.337,0.331,1.831961496,12.988281,621.145,7,25.089205,24.11854626,1.113753307
12/15/21 13:00,1.96,1.33,0.04,0.39,0.84,0.42,0.19,22.2068,15.0689,0.4532,4.4187,9.5172,4.7586,2.1527,11.33,1.05422991,0,2.032,2.032,29.462,0.338,0.331,1.8492141,13.964844,621.15,7.03125,24.384075,23.00902751,1.114669122
12/15/21 13:30,1.98,1.34,0.04,0.39,0.84,0.42,0.195,22.275,15.075,0.45,4.3875,9.45,4.725,2.19375,11.25,1.051152522,0,2.032,2.032,29.462,0.338,0.331,1.897530692,12.988281,621.155,7.09375,19.26717,21.89795889,1.115572378
12/15/21 14:00,1.98,1.34,0.04,0.39,0.84,0.41,0.19,22.2156,15.0348,0.4488,4.3758,9.4248,4.6002,2.1318,11.22,1.049992857,0,2.032,2.032,29.462,0.339,0.331,1.976771763,13.964844,621.16,7.1875,14.10474,19.91599101,1.116470068
12/15/21 15:00,1.96,1.32,0.04,0.39,0.84,0.42,0.19,21.8932,14.7444,0.4468,4.3563,9.3828,4.6914,2.1223,11.17,1.048053173,0,2.032,2.032,29.462,0.339,0.331,2.103631882,12.988281,621.17,7.34375,22.801015,18.46354463,1.118219933
12/15/21 15:30,1.98,1.35,0.04,0.39,0.84,0.42,0.2,22.0176,15.012,0.4448,4.3368,9.3408,4.6704,2.224,11.12,1.046104787,0,2.032,2.032,29.462,0.34,0.331,2.151390439,11.962891,621.165,7.40625,33.149865,18.56991347,1.119094291
12/15/21 16:00,1.96,1.32,0.04,0.39,0.84,0.42,0.2,21.5796,14.5332,0.4404,4.2939,9.2484,4.6242,2.202,11.01,1.041787319,0,2.032,2.032,29.462,0.34,0.331,2.292712984,12.988281,621.16,7.5625,18.144975,18.11407053,1.119950419
12/15/21 17:00,1.97,1.33,0.04,0.39,0.84,0.41,0.2,21.5912,14.5768,0.4384,4.2744,9.2064,4.4936,2.192,10.96,1.039810554,0,2.032,2.032,29.462,0.34,0.331,2.450358073,12.988281,621.17,7.75,-0.7658535,17.51338453,1.121668568
12/15/21 17:30,1.98,1.34,0.04,0.39,0.84,0.41,0.2,21.7008,14.6864,0.4384,4.2744,9.2064,4.4936,2.192,10.96,1.039810554,0,2.032,2.032,29.462,0.34,0.331,2.529041109,11.962891,621.17,7.84375,-45.99257,15.73347926,1.122508723
12/15/21 18:00,1.97,1.32,0.04,0.39,0.84,0.41,0.2,21.5912,14.4672,0.4384,4.2744,9.2064,4.4936,2.192,10.96,1.039810554,0,2.032,2.032,29.462,0.3405,0.331,2.607677641,11.962891,621.17,7.9375,4.479336,15.36058271,1.123345894
12/15/21 19:30,1.97,1.33,0.04,0.38,0.84,0.41,0.2,21.473,14.497,0.436,4.142,9.156,4.469,2.18,10.9,1.037426498,0,2.032,2.032,29.462,0.341,0.33,2.749651228,11.962891,621.18,8.125,-58.96113,11.64772036,1.125824743
12/15/21 20:00,1.98,1.35,0.04,0.38,0.84,0.41,0.2,21.384,14.58,0.432,4.104,9.072,4.428,2.16,10.8,1.033423755,0,2.032,2.032,29.462,0.341,0.33,2.85921224,11.962891,621.17,8.25,-15.115085,10.9244013,1.126636626
12/15/21 20:30,2,1.35,0.04,0.38,0.84,0.41,0.2,21.5,14.5125,0.43,4.085,9.03,4.4075,2.15,10.75,1.031408464,0,2.032,2.032,29.462,0.341,0.33,3.093075707,11.962891,621.17,8.5,-32.1826945,9.790004039,1.12743485
12/15/21 22:00,1.99,1.35,0.04,0.38,0.84,0.41,0.2,21.293,14.445,0.428,4.066,8.988,4.387,2.14,10.7,1.029383778,0,2.032,2.032,29.462,0.341,0.33,3.044573103,11.962891,621.18,8.5,-57.70744,8.059300346,1.129847596
12/16/21 0:00,1.98,1.33,0.04,0.38,0.84,0.41,0.2,20.9682,14.0847,0.4236,4.0242,8.8956,4.3419,2.118,10.59,1.02489596,0,2.032,2.032,29.462,0.342,0.33,3.162434896,10.986328,621.18,8.6875,-42.57357,5.553490458,1.132956398
12/16/21 0:30,1.98,1.34,0.04,0.39,0.84,0.4,0.2,20.9682,14.1906,0.4236,4.1301,8.8956,4.236,2.118,10.59,1.02489596,0,2.032,2.032,29.462,0.3425,0.33,3.206845238,11.962891,621.185,8.75,-46.35649,3.660857125,1.133717832
12/16/21 1:00,2,1.36,0.04,0.38,0.84,0.4,0.2,20.98,14.2664,0.4196,3.9862,8.8116,4.196,2.098,10.49,1.020775488,0,2.032,2.032,29.462,0.342,0.33,3.188709077,11.962891,621.19,8.75,6.248318,3.526705167,1.134464655
12/16/21 1:30,1.98,1.34,0.04,0.38,0.84,0.4,0.2,20.9682,14.1906,0.4236,4.0242,8.8956,4.236,2.118,10.59,1.02489596,0,2.032,2.032,29.462,0.343,0.33,3.232840402,10.986328,621.185,8.8125,26.81736,3.956155861,1.135223451
12/16/21 2:30,1.98,1.34,0.04,0.38,0.84,0.4,0.2,20.9682,14.1906,0.4236,4.0242,8.8956,4.236,2.118,10.59,1.02489596,0.762,2.794,2.794,30.224,0.3405,0.33,3.258091518,10.986328,621.185,8.875,25.1211,4.497641,1.136711982
12/16/21 3:00,2.03,1.36,0.04,0.39,0.84,0.42,0.2,21.2947,14.2664,0.4196,4.0911,8.8116,4.4058,2.098,10.49,1.020775488,1.016,3.048,3.048,30.478,0.336,0.33,3.301664807,10.986328,621.19,8.9375,65.9639,6.281020314,1.137444448
12/16/21 3:30,2.03,1.37,0.04,0.39,0.84,0.42,0.2,21.1932,14.3028,0.4176,4.0716,8.7696,4.3848,2.088,10.44,1.018700499,1.016,3.048,3.048,30.478,0.3385,0.33,3.34500558,11.962891,621.19,9,115.559235,9.467065143,1.138137503
12/16/21 4:00,2.01,1.34,0.04,0.39,0.84,0.42,0.2,20.9844,13.9896,0.4176,4.0716,8.7696,4.3848,2.088,10.44,1.018700499,1.016,3.048,3.048,30.478,0.339,0.33,3.388113839,10.986328,621.19,9.0625,56.87739,10.84838254,1.138733489
12/16/21 4:30,2.03,1.37,0.04,0.4,0.84,0.42,0.2,21.0917,14.2343,0.4156,4.156,8.7276,4.3638,2.078,10.39,1.016615548,1.016,3.048,3.048,30.478,0.34,0.33,3.43094308,10.986328,621.19,9.125,62.70944,12.440986,1.139282702
12/16/21 5:00,2.03,1.37,0.04,0.4,0.84,0.41,0.2,21.1932,14.3028,0.4176,4.176,8.7696,4.2804,2.088,10.44,1.018700499,1.016,3.048,3.048,30.478,0.34,0.33,3.473539807,10.986328,621.19,9.1875,61.78115,13.95631263,1.139837779
12/16/21 5:30,2.03,1.36,0.04,0.4,0.84,0.42,0.2,20.8684,13.9808,0.4112,4.112,8.6352,4.3176,2.056,10.28,1.011993115,1.016,3.048,3.048,30.478,0.34,0.33,3.515764509,10.986328,621.185,9.25,51.54262,15.00037672,1.140375121
12/16/21 6:00,2.04,1.41,0.04,0.4,0.84,0.42,0.21,21.1956,14.6499,0.4156,4.156,8.7276,4.3638,2.1819,10.39,1.016615548,1.016,3.048,3.048,30.478,0.34,0.33,3.55766369,10.986328,621.18,9.3125,45.9051,15.83563951,1.14093142
12/16/21 6:30,2.03,1.37,0.04,0.4,0.85,0.42,0.21,20.7669,14.0151,0.4092,4.092,8.6955,4.2966,2.1483,10.23,1.009875634,1.016,3.048,3.048,30.478,0.34,0.33,3.599283854,10.986328,621.18,9.375,57.17365,16.92348189,1.141476557
12/16/21 7:00,2.02,1.35,0.04,0.4,0.85,0.42,0.21,20.7656,13.878,0.4112,4.112,8.738,4.3176,2.1588,10.28,1.011993115,1.016,3.048,3.048,30.478,0.34,0.33,3.640625,10.986328,621.18,9.4375,33.339315,17.68766913,1.142037972
12/16/21 7:30,2.03,1.37,0.04,0.4,0.85,0.42,0.21,20.9902,14.1658,0.4136,4.136,8.789,4.3428,2.1714,10.34,1.014520539,1.016,3.048,3.048,30.478,0.34,0.33,3.681687128,10.986328,621.175,9.5,18.59813,18.05787953,1.142596056
12/16/21 8:00,2.03,1.36,0.04,0.4,0.84,0.42,0.21,21.0308,14.0896,0.4144,4.144,8.7024,4.3512,2.1756,10.36,1.015359755,1.016,3.048,3.048,30.478,0.34,0.33,3.66015625,9.960938,621.17,9.5,244.950275,24.48684942,1.143161233
12/16/21 8:30,2.05,1.38,0.03,0.4,0.84,0.42,0.21,21.156,14.2416,0.3096,4.128,8.6688,4.3344,2.1672,10.32,1.013679697,1.016,3.048,3.048,30.478,0.34,0.33,3.700892857,9.960938,621.165,9.5625,60.795845,25.90657486,1.143725675
12/16/21 9:00,2.05,1.39,0.03,0.4,0.84,0.42,0.21,21.074,14.2892,0.3084,4.112,8.6352,4.3176,2.1588,10.28,1.011993115,1.016,3.048,3.048,30.478,0.34,0.33,3.741396949,9.960938,621.16,9.625,38.965695,26.72444779,1.144273808
12/16/21 9:30,2.05,1.38,0.04,0.4,0.85,0.42,0.21,20.9715,14.1174,0.4092,4.092,8.6955,4.2966,2.1483,10.23,1.009875634,1.016,2.032,3.048,30.478,0.34,0.33,3.719354539,9.960938,621.155,9.625,62.126845,27.95525292,1.144804395
12/16/21 10:00,2.03,1.36,0.04,0.4,0.84,0.42,0.21,20.8684,13.9808,0.4112,4.112,8.6352,4.3176,2.1588,10.28,1.011993115,1.016,1.016,3.048,30.478,0.34,0.33,3.697312128,9.960938,621.15,9.625,84.99279,29.52946068,1.145335631
12/16/21 10:30,2.05,1.39,0.03,0.4,0.85,0.42,0.21,20.869,14.1502,0.3054,4.072,8.653,4.2756,2.1378,10.18,1.007747778,1.016,1.016,3.048,30.478,0.34,0.33,3.737537202,9.960938,621.15,9.6875,54.80307,29.92688739,1.145858457
12/16/21 11:00,2.03,1.36,0.03,0.4,0.85,0.42,0.21,20.5639,13.7768,0.3039,4.052,8.6105,4.2546,2.1273,10.13,1.005609445,1.016,1.016,3.048,30.478,0.3395,0.33,3.715262277,9.960938,621.15,9.6875,72.43128,30.9540995,1.146359985
12/16/21 11:30,2.06,1.4,0.03,0.41,0.85,0.42,0.21,20.8678,14.182,0.3039,4.1533,8.6105,4.2546,2.1273,10.13,1.005609445,1.016,1.016,3.048,30.478,0.339,0.33,3.755301339,9.960938,621.15,9.75,119.3742,33.07299884,1.146860935
12/16/21 12:00,2.03,1.36,0.03,0.41,0.85,0.41,0.2,20.6654,13.8448,0.3054,4.1738,8.653,4.1738,2.036,10.18,1.007747778,1.016,1.016,3.048,30.478,0.339,0.33,3.732886905,9.960938,621.15,9.75,98.569565,34.90557424,1.147352286
12/16/21 12:30,2.06,1.39,0.03,0.41,0.86,0.42,0.21,21.0738,14.2197,0.3069,4.1943,8.7978,4.2966,2.1483,10.23,1.009875634,1.016,1.016,3.048,30.478,0.339,0.33,3.959728423,10.986328,621.15,10,192.7325,39.31723989,1.147828919
12/16/21 13:00,2.06,1.4,0.04,0.41,0.86,0.42,0.21,20.8678,14.182,0.4052,4.1533,8.7118,4.2546,2.1273,10.13,1.005609445,1.016,1.016,3.048,30.478,0.339,0.33,3.687360491,9.960938,621.15,9.75,143.94375,42.46354713,1.1482613
12/16/21 13:30,2.03,1.36,0.03,0.41,0.85,0.42,0.21,20.4624,13.7088,0.3024,4.1328,8.568,4.2336,2.1168,10.08,1.003460532,1.016,1.016,3.048,30.478,0.339,0.33,3.665039063,9.960938,621.15,9.75,142.762,45.71341108,1.148661127
12/16/21 14:00,2.06,1.4,0.03,0.41,0.85,0.42,0.21,20.7648,14.112,0.3024,4.1328,8.568,4.2336,2.1168,10.08,1.003460532,1.016,1.016,3.048,30.478,0.339,0.33,3.64281064,9.960938,621.15,9.75,161.8124,49.60045476,1.149006662
12/16/21 14:30,2.06,1.39,0.03,0.41,0.85,0.42,0.21,20.8678,14.0807,0.3039,4.1533,8.6105,4.2546,2.1273,10.13,1.005609445,0.254,1.016,3.048,30.478,0.339,0.33,3.620721726,9.960938,621.145,9.75,151.1687,52.20476874,1.149330111
12/16/21 15:00,2.04,1.36,0.03,0.41,0.85,0.41,0.21,20.5632,13.7088,0.3024,4.1328,8.568,4.1328,2.1168,10.08,1.003460532,0,1.016,3.048,30.478,0.339,0.33,3.598725818,9.960938,621.14,9.75,122.7765,54.76824272,1.149613572
12/16/21 15:30,2.06,1.39,0.03,0.41,0.85,0.42,0.21,20.7648,14.0112,0.3024,4.1328,8.568,4.2336,2.1168,10.08,1.003460532,0,1.016,3.048,30.478,0.339,0.33,3.576915923,8.984375,621.135,9.75,132.42825,57.31384233,1.149851997
12/16/21 16:00,2.06,1.39,0.03,0.41,0.85,0.41,0.21,20.6618,13.9417,0.3009,4.1123,8.5255,4.1123,2.1063,10.03,1.001300933,0,1.016,3.048,30.478,0.3385,0.33,3.61765253,8.984375,621.13,9.8125,100.2158,59.41822246,1.150054428
12/16/21 16:30,2.06,1.39,0.035,0.41,0.86,0.42,0.21,20.6618,13.9417,0.35105,4.1123,8.6258,4.2126,2.1063,10.03,1.001300933,0,1.016,3.048,30.478,0.338,0.33,3.596168155,8.984375,621.13,9.8125,60.980795,59.45728678,1.15020619
12/16/21 17:00,2.06,1.4,0.04,0.41,0.85,0.42,0.21,20.4558,13.902,0.3972,4.0713,8.4405,4.1706,2.0853,9.93,0.996949248,0,1.016,3.048,30.478,0.3375,0.33,3.636532738,8.984375,621.13,9.875,47.863165,60.67301224,1.150286851
12/16/21 17:30,2.08,1.4,0.03,0.41,0.85,0.42,0.21,20.7584,13.972,0.2994,4.0918,8.483,4.1916,2.0958,9.98,0.999130541,0,1.016,3.048,30.478,0.337,0.33,3.615071615,8.984375,621.125,9.875,15.3982,62.20778149,1.150355978
12/16/21 18:00,2.07,1.39,0.03,0.41,0.86,0.42,0.21,20.5551,13.8027,0.2979,4.0713,8.5398,4.1706,2.0853,9.93,0.996949248,0,1.016,3.048,30.478,0.337,0.33,3.656505766,8.984375,621.12,9.9375,10.3269275,62.35397128,1.150375178
12/16/21 18:30,2.06,1.4,0.03,0.41,0.86,0.42,0.21,20.5588,13.972,0.2994,4.0918,8.5828,4.1916,2.0958,9.98,0.999130541,0,1.016,3.048,30.478,0.3365,0.33,3.635765439,8.984375,621.115,9.9375,0.931265,60.85585649,1.150368778
12/16/21 19:00,2.07,1.39,0.03,0.41,0.86,0.42,0.21,20.5551,13.8027,0.2979,4.0713,8.5398,4.1706,2.0853,9.93,0.996949248,0,1.016,3.048,30.478,0.336,0.33,3.677711124,8.984375,621.11,10,0.54504746,59.41988484,1.150316296
12/16/21 19:30,2.08,1.4,0.03,0.41,0.86,0.42,0.21,20.6544,13.902,0.2979,4.0713,8.5398,4.1706,2.0853,9.93,0.996949248,0,1.016,3.048,30.478,0.336,0.33,3.657482329,9.960938,621.105,10,-0.281705,60.81701401,1.150244602
12/16/21 20:00,2.07,1.41,0.03,0.41,0.86,0.42,0.21,20.5551,14.0013,0.2979,4.0713,8.5398,4.1706,2.0853,9.93,0.996949248,0,1.016,3.048,30.478,0.335,0.3295,3.637532552,7.958984,621.1,10,-0.37724915,61.16791486,1.150133197
12/16/21 20:30,2.05,1.38,0.03,0.41,0.86,0.42,0.21,20.1515,13.5654,0.2949,4.0303,8.4538,4.1286,2.0643,9.83,0.992553518,0,1.016,3.048,30.478,0.335,0.3295,3.555454799,7.958984,621.095,9.9375,-0.061908,61.9326955,1.149988456
12/16/21 21:00,2.08,1.4,0.03,0.41,0.86,0.42,0.21,20.4464,13.762,0.2949,4.0303,8.4538,4.1286,2.0643,9.83,0.992553518,0,1.016,3.048,30.478,0.335,0.329,3.473609561,7.958984,621.09,9.875,1.17643285,60.51975915,1.149802657
12/16/21 21:30,2.05,1.38,0.03,0.41,0.86,0.42,0.21,20.1515,13.5654,0.2949,4.0303,8.4538,4.1286,2.0643,9.83,0.992553518,0,1.016,3.048,30.478,0.334,0.329,3.391950335,7.958984,621.09,9.8125,1.28717425,59.17356404,1.149603955
12/16/21 22:00,2.07,1.4,0.03,0.41,0.86,0.42,0.21,20.3481,13.762,0.2949,4.0303,8.4538,4.1286,2.0643,9.83,0.992553518,0,1.016,3.048,30.478,0.334,0.329,3.310430618,7.958984,621.09,9.75,0.73257725,60.50174625,1.149376939
12/16/21 22:30,2.05,1.38,0.03,0.41,0.86,0.42,0.21,20.049,13.4964,0.2934,4.0098,8.4108,4.1076,2.0538,9.78,0.990338855,0,1.016,3.048,30.478,0.334,0.329,3.540573847,7.958984,621.09,10,0.92468035,59.17781146,1.149129267
12/16/21 23:00,2.07,1.4,0.03,0.41,0.85,0.42,0.21,20.2446,13.692,0.2934,4.0098,8.313,4.1076,2.0538,9.78,0.990338855,0,1.016,3.048,30.478,0.334,0.329,3.459286644,7.958984,621.09,9.9375,3.087987,57.95846745,1.148860903
12/16/21 23:30,2.08,1.4,0.03,0.41,0.85,0.42,0.21,20.2384,13.622,0.2919,3.9893,8.2705,4.0866,2.0433,9.73,0.98811284,0,1.016,3.048,30.478,0.333,0.329,3.440406436,7.958984,621.09,9.9375,2.1736775,56.77155702,1.148571809
12/17/21 0:00,2.08,1.41,0.03,0.41,0.85,0.42,0.21,20.2384,13.7193,0.2919,3.9893,8.2705,4.0866,2.0433,9.73,0.98811284,0,1.016,3.048,30.478,0.333,0.329,3.359258743,7.958984,621.09,9.875,1.6518225,57.71252282,1.148260657
12/17/21 0:30,2.08,1.41,0.03,0.41,0.85,0.41,0.21,20.2384,13.7193,0.2919,3.9893,8.2705,3.9893,2.0433,9.73,0.98811284,0,1.016,3.048,30.478,0.3325,0.329,3.277878534,7.958984,621.09,9.8125,1.710243,58.73521927,1.147942847
12/17/21 1:00,2.08,1.4,0.03,0.41,0.85,0.41,0.21,20.0512,13.496,0.2892,3.9524,8.194,3.9524,2.0244,9.64,0.984077034,0,1.016,3.048,30.478,0.332,0.329,3.196637835,7.958984,621.09,9.75,0.335991345,58.60942508,1.147599041
12/17/21 1:30,2.08,1.4,0.03,0.41,0.85,0.41,0.21,20.1344,13.552,0.2904,3.9688,8.228,3.9688,2.0328,9.68,0.985875357,0,1.016,3.048,30.478,0.332,0.329,3.115722656,8.984375,621.09,9.6875,0.98881815,58.05988164,1.147252384
12/17/21 2:00,2.08,1.41,0.03,0.41,0.85,0.41,0.21,20.0512,13.5924,0.2892,3.9524,8.194,3.9524,2.0244,9.64,0.984077034,0,1.016,3.048,30.478,0.332,0.329,3.03531901,7.958984,621.09,9.625,0.9713314,56.87053684,1.146892548
12/17/21 2:30,2.08,1.41,0.03,0.41,0.85,0.41,0.21,20.1344,13.6488,0.2904,3.9688,8.228,3.9688,2.0328,9.68,0.985875357,0,1.016,3.048,30.478,0.332,0.329,2.955101376,7.958984,621.095,9.5625,-0.02071665,56.34674899,1.146515626
12/17/21 3:00,2.075,1.41,0.03,0.41,0.85,0.41,0.21,19.847375,13.48665,0.28695,3.92165,8.13025,3.92165,2.00865,9.565,0.980684974,0,1.016,3.048,30.478,0.3315,0.329,2.844238281,7.958984,621.1,9.46875,-0.575629935,54.96050879,1.146117049
12/17/21 3:30,2.08,1.41,0.03,0.41,0.85,0.41,0.21,19.9472,13.5219,0.2877,3.9319,8.1515,3.9319,2.0139,9.59,0.981818607,0,1.016,3.048,30.478,0.331,0.329,2.733654204,7.958984,621.1,9.375,-0.079093045,52.55137695,1.145721341
12/17/21 4:00,2.08,1.4,0.03,0.42,0.85,0.41,0.21,19.8432,13.356,0.2862,4.0068,8.109,3.9114,2.0034,9.54,0.979548375,0,1.016,3.048,30.478,0.331,0.329,2.654413132,7.958984,621.1,9.3125,0.015551415,51.36675532,1.145311027
12/17/21 4:30,2.08,1.41,0.03,0.42,0.86,0.41,0.21,19.7392,13.3809,0.2847,3.9858,8.1614,3.8909,1.9929,9.49,0.977266212,0,1.016,3.048,30.478,0.331,0.329,2.699986049,7.958984,621.1,9.375,0.69645959,50.07481822,1.144871807
12/17/21 5:00,2.08,1.41,0.03,0.42,0.86,0.41,0.21,19.6352,13.3104,0.2832,3.9648,8.1184,3.8704,1.9824,9.44,0.974971994,0,1.016,3.048,30.478,0.331,0.329,2.433803013,7.958984,621.1,9.125,-0.176145855,48.78404123,1.144425656
12/17/21 5:30,2.08,1.41,0.03,0.42,0.86,0.41,0.21,19.6352,13.3104,0.2832,3.9648,8.1184,3.8704,1.9824,9.44,0.974971994,0,1.016,3.048,30.478,0.331,0.329,2.355308573,7.958984,621.1,9.0625,1.23460635,47.73595761,1.143979045
12/17/21 6:00,2.09,1.42,0.03,0.42,0.86,0.41,0.21,19.6251,13.3338,0.2817,3.9438,8.0754,3.8499,1.9719,9.39,0.972665592,0,1.016,3.048,30.478,0.331,0.329,2.339316716,7.958984,621.1,9.0625,-0.500488,46.76917453,1.143503367
12/17/21 6:30,2.08,1.41,0.03,0.42,0.86,0.41,0.21,19.6352,13.3104,0.2832,3.9648,8.1184,3.8704,1.9824,9.44,0.974971994,0,1.016,3.048,30.478,0.331,0.329,2.198699467,7.958984,621.1,8.9375,-0.07007985,45.57659682,1.143025866
12/17/21 7:00,2.08,1.4,0.03,0.43,0.86,0.41,0.21,19.4272,13.076,0.2802,4.0162,8.0324,3.8294,1.9614,9.34,0.970346876,0,1.016,3.048,30.478,0.33,0.329,2.120770813,7.958984,621.1,8.875,-0.73318095,44.86675316,1.142519167
12/17/21 7:30,2.08,1.41,0.03,0.42,0.86,0.41,0.21,19.4272,13.1694,0.2802,3.9228,8.0324,3.8294,1.9614,9.34,0.970346876,0,1.016,3.048,30.478,0.33,0.329,2.043030754,7.958984,621.1,8.8125,1.04880055,44.50114213,1.141996217
12/17/21 8:00,2.09,1.44,0.03,0.43,0.86,0.41,0.21,19.6251,13.5216,0.2817,4.0377,8.0754,3.8499,1.9719,9.39,0.972665592,0,1.016,3.048,30.478,0.33,0.329,1.965479291,6.982422,621.1,8.75,0.253559,39.40329388,1.14144912
