Latitude,Longitude,Date,MODIS_Tile,MOD13A1_061_Line_Y_500m,MOD13A1_061_Sample_X_500m,MOD13A1_061__500m_16_days_EVI,MOD13A1_061__500m_16_days_MIR_reflectance,MOD13A1_061__500m_16_days_NDVI,MOD13A1_061__500m_16_days_NIR_reflectance,MOD13A1_061__500m_16_days_blue_reflectance,MOD13A1_061__500m_16_days_composite_day_of_the_year,MOD13A1_061__500m_16_days_red_reflectance,MOD13A1_061__500m_16_days_relative_azimuth_angle,MOD13A1_061__500m_16_days_sun_zenith_angle,MOD13A1_061__500m_16_days_view_zenith_angle,MOD13A1_061__500m_16_days_VI_Quality,MOD13A1_061__500m_16_days_pixel_reliability,MOD13A1_061__500m_16_days_VI_Quality_bitmask,MOD13A1_061__500m_16_days_VI_Quality_MODLAND,MOD13A1_061__500m_16_days_VI_Quality_MODLAND_Description,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness_Description,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow_Description,MOD13A1_061__500m_16_days_pixel_reliability_bitmask,MOD13A1_061__500m_16_days_pixel_reliability_MODLAND,MOD13A1_061__500m_16_days_pixel_reliability_MODLAND_Description
40.1547789,-88.580707,2021-02-02,h11v04,2362.0,551.0,0.097,0.1668,0.184,0.1869,0.0735,37.0,0.1288,107.9499969,58.3099976,1.0799999,3222.0,3.0,0b0000110010010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b10,Average,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
40.1547789,-88.580707,2021-02-18,h11v04,2362.0,551.0,0.1268,0.1671,0.2557,0.1775,0.0512,62.0,0.1052,-51.3499985,50.25,10.4399996,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-03-06,h11v04,2362.0,551.0,0.1104,0.1668,0.2472,0.1483,0.0473,78.0,0.0895,-49.6100006,44.0099983,10.3400002,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-03-22,h11v04,2362.0,551.0,0.1333,0.2096,0.27,0.1738,0.0517,87.0,0.0999,-48.6699982,41.079998,21.25,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-04-07,h11v04,2362.0,551.0,0.1505,0.3457,0.2794,0.1946,0.0587,103.0,0.1096,-46.2000008,35.1300011,21.1599998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-04-23,h11v04,2362.0,551.0,0.1628,0.3652,0.2685,0.2317,0.0703,121.0,0.1336,-39.5499992,30.9599991,39.1599998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-05-09,h11v04,2362.0,551.0,0.1621,0.4198,0.2599,0.238,0.075,133.0,0.1398,115.5799942,25.1299992,1.3099999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-05-25,h11v04,2362.0,551.0,0.1851,0.2772,0.3476,0.2012,0.0512,149.0,0.0974,118.5899963,22.5299988,1.22,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-06-10,h11v04,2362.0,551.0,0.637,0.114,0.8346,0.4183,0.0201,174.0,0.0377,-31.8899994,22.6499996,10.3299999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-06-26,h11v04,2362.0,551.0,0.6765,0.0641,0.9147,0.4133,0.0086,186.0,0.0184,139.2700043,20.4599991,32.1699982,2185.0,1.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2021-07-12,h11v04,2362.0,551.0,0.7791,0.056,0.9293,0.4946,0.0099,207.0,0.0181,129.1600037,22.1700001,52.3499985,2189.0,1.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2021-07-28,h11v04,2362.0,551.0,0.7246,0.0523,0.9053,0.4629,0.0111,222.0,0.023,-40.9300003,29.8499985,10.4299994,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-08-13,h11v04,2362.0,551.0,0.6904,0.0422,0.9248,0.415,0.0091,227.0,0.0162,131.0599976,29.1499996,22.9200001,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-08-29,h11v04,2362.0,551.0,0.8031,0.0895,0.8641,0.5737,0.0225,244.0,0.0418,-41.7099991,40.1599998,57.3099976,2120.0,1.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2021-09-14,h11v04,2362.0,551.0,0.32,0.1246,0.4878,0.2943,0.0526,261.0,0.1013,119.1800003,40.8499985,1.14,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-09-30,h11v04,2362.0,551.0,0.2162,0.2398,0.3081,0.3063,0.0813,274.0,0.162,-54.8899994,47.8499985,46.2599983,2120.0,1.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2021-10-16,h11v04,2362.0,551.0,0.1532,0.2149,0.2788,0.2011,0.0601,291.0,0.1134,115.4399948,50.8400002,23.0100002,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-11-01,h11v04,2362.0,551.0,0.146,0.2153,0.2479,0.2237,0.0681,320.0,0.1348,-63.0999985,61.2599983,30.6599998,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-11-17,h11v04,2362.0,551.0,0.1078,0.0888,0.267,0.1388,0.0352,325.0,0.0803,111.0,61.4599991,1.3199999,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-12-03,h11v04,2362.0,551.0,0.1002,0.1662,0.2572,0.1256,0.0386,337.0,0.0742,112.9199982,62.8199997,40.2199974,2124.0,0.0,0b0000100001001100,0b00,VI produced with good quality,0b0011,Decreasing quality (0011),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2021-12-19,h11v04,2362.0,551.0,0.1018,0.0922,0.3074,0.1029,0.0322,355.0,0.0545,115.4799957,64.8099976,23.1000004,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-01-01,h11v04,2362.0,551.0,0.1232,0.2576,0.2264,0.1988,0.0616,10.0,0.1254,-57.2299995,65.3399963,21.0699997,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-01-17,h11v04,2362.0,551.0,0.105,0.2463,0.2172,0.1633,0.0542,31.0,0.105,120.7399979,60.0599976,12.71,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-02-02,h11v04,2362.0,551.0,-0.022,0.0309,-0.0203,0.8308,0.8562,38.0,0.8653,122.159996,57.6999969,23.1899986,18449.0,2.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
40.1547789,-88.580707,2022-02-18,h11v04,2362.0,551.0,-0.0167,0.0422,-0.0153,0.8442,0.8391,49.0,0.8706,-52.9399986,55.6100006,10.1499996,18449.0,2.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
40.1547789,-88.580707,2022-03-06,h11v04,2362.0,551.0,0.1196,0.192,0.2385,0.1711,0.0567,79.0,0.1052,128.2799988,43.2900009,12.7999992,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-03-22,h11v04,2362.0,551.0,0.1288,0.2571,0.2674,0.1635,0.0522,86.0,0.0945,127.5999985,40.0200005,23.2799988,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-04-07,h11v04,2362.0,551.0,0.1355,0.2153,0.2614,0.1826,0.0571,104.0,0.1069,121.7999954,34.3899994,1.89,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-04-23,h11v04,2362.0,551.0,0.1313,0.1773,0.3419,0.1291,0.0342,127.0,0.0633,136.5500031,26.7600002,13.5199995,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-05-09,h11v04,2362.0,551.0,0.1711,0.3512,0.2951,0.2148,0.0648,136.0,0.1169,130.8799896,25.5100002,2.1599998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-05-25,h11v04,2362.0,551.0,0.2066,0.3069,0.3529,0.2298,0.0585,150.0,0.1099,139.6299896,22.0100002,23.4699993,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-06-10,h11v04,2362.0,551.0,0.3921,0.1839,0.6326,0.2898,0.0332,166.0,0.0652,144.0999908,21.1700001,23.5599995,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-06-26,h11v04,2362.0,551.0,0.6365,0.0755,0.8684,0.399,0.0148,191.0,0.0281,147.4599915,23.6899986,13.1599998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-07-12,h11v04,2362.0,551.0,0.8132,0.0896,0.9215,0.5266,0.0137,200.0,0.0215,135.8699951,25.8599987,1.7199999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-07-28,h11v04,2362.0,551.0,0.7839,0.0794,0.8709,0.5524,0.0188,222.0,0.0381,-31.1899986,35.4399986,51.9099998,2120.0,1.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2022-08-13,h11v04,2362.0,551.0,0.7833,0.0652,0.8964,0.5293,0.0141,232.0,0.0289,133.0500031,32.75,2.1399999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-08-29,h11v04,2362.0,551.0,0.6851,0.07,0.8712,0.4433,0.016,253.0,0.0305,126.7199936,37.4300003,33.2099991,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-09-14,h11v04,2362.0,551.0,0.7693,0.0723,0.8707,0.5198,0.0217,257.0,0.0359,-46.3499985,40.829998,8.9899998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-09-30,h11v04,2362.0,551.0,0.3699,0.1335,0.5377,0.3739,0.0375,273.0,0.1124,-53.579998,46.2099991,9.1599998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-10-16,h11v04,2362.0,551.0,0.1202,0.2265,0.2069,0.2175,0.0698,301.0,0.1429,-57.7599983,55.4599991,3.6499999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-11-01,h11v04,2362.0,551.0,0.0964,0.2274,0.1846,0.178,0.0632,306.0,0.1225,116.3099976,56.4799995,14.6899996,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-11-17,h11v04,2362.0,551.0,0.1068,0.2126,0.258,0.1343,0.0427,325.0,0.0792,117.4499969,61.7299995,10.71,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-12-03,h11v04,2362.0,551.0,0.1019,0.1967,0.2516,0.1338,0.0393,337.0,0.08,116.1699982,63.8699989,17.1499996,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-12-19,h11v04,2362.0,551.0,0.1539,0.171,0.2501,0.2464,0.0697,359.0,0.1478,117.9199982,64.5499954,47.7199974,35302.0,3.0,0b1000100111100110,0b10,"Pixel produced, but most probably cloudy",0b1001,Decreasing quality (1001),0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
40.1547789,-88.580707,2023-01-01,h11v04,2362.0,551.0,0.0853,0.1277,0.2526,0.1066,0.034,10.0,0.0636,123.659996,65.1399994,6.9099998,3158.0,3.0,0b0000110001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
40.1547789,-88.580707,2023-01-17,h11v04,2362.0,551.0,0.1101,0.2095,0.2445,0.1547,0.0511,31.0,0.0939,-51.3099976,63.0,28.0299988,3158.0,3.0,0b0000110001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
40.1547789,-88.580707,2023-02-02,h11v04,2362.0,551.0,0.1057,0.1718,0.2584,0.1334,0.0413,43.0,0.0786,-50.3099976,59.4899979,23.9699993,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-02-18,h11v04,2362.0,551.0,0.1254,0.2735,0.2492,0.1754,0.0551,50.0,0.1054,-47.5200005,57.9799995,34.2799988,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-03-06,h11v04,2362.0,551.0,0.133,0.3034,0.2468,0.197,0.0594,79.0,0.119,-42.6399994,46.0299988,13.5999994,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-03-22,h11v04,2362.0,551.0,0.1551,0.3419,0.2618,0.2207,0.0692,93.0,0.1291,-40.5999985,42.579998,37.1100006,2185.0,1.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2023-04-07,h11v04,2362.0,551.0,0.1397,0.2797,0.307,0.1594,0.0435,108.0,0.0845,138.7799988,34.2199974,6.8199997,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-04-23,h11v04,2362.0,551.0,0.1634,0.3603,0.2531,0.2359,0.0829,122.0,0.1406,-34.2199974,32.0900002,21.7799988,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-05-09,h11v04,2362.0,551.0,0.163,0.195,0.3376,0.1741,0.0458,129.0,0.0862,-31.0699997,31.6099987,33.9899979,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-05-25,h11v04,2362.0,551.0,0.3122,0.3112,0.4643,0.2985,0.0584,153.0,0.1092,-24.1599998,28.3599987,33.4199982,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-06-10,h11v04,2362.0,551.0,0.6136,0.0886,0.8332,0.3991,0.0185,175.0,0.0363,-20.1099987,25.7799988,6.27,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-06-26,h11v04,2362.0,551.0,0.7111,0.0543,0.9119,0.4428,0.0107,192.0,0.0204,154.8799896,26.1700001,8.0799999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-07-12,h11v04,2362.0,551.0,0.7702,0.0485,0.917,0.4995,0.0104,204.0,0.0216,149.0999908,28.039999,7.0099998,2185.0,1.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
