timedate,Calcium,Magnesium,Potassium,Sodium,Chlorides,Nitrates,Sulfates,Discharge
,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,m3/s
2021-08-27 06:50:00+00:00,2.05,1.37,0.06,0.58,0.8,0.16,0.34,3.43
2021-08-27 07:19:00+00:00,2.05,1.37,0.06,0.59,0.8,0.16,0.34,3.43
2021-08-27 07:48:00+00:00,2.05,1.38,0.05,0.59,0.8,0.16,0.34,3.45
2021-08-27 08:17:00+00:00,2.05,1.37,0.06,0.59,0.81,0.16,0.34,3.45
2021-08-27 08:46:00+00:00,2.04,1.37,0.05,0.59,0.81,0.16,0.34,3.37
2021-08-27 09:16:00+00:00,2.05,1.38,0.05,0.6,0.81,0.16,0.34,3.37
2021-08-27 09:45:00+00:00,2.05,1.37,0.06,0.6,0.81,0.16,0.34,3.4
2021-08-27 10:14:00+00:00,2.05,1.37,0.06,0.6,0.81,0.16,0.34,3.43
2021-08-27 10:43:00+00:00,2.04,1.37,0.05,0.6,0.82,0.16,0.34,3.43
2021-08-27 11:13:00+00:00,2.04,1.37,0.05,0.6,0.82,0.15,0.34,3.4
2021-08-27 11:42:00+00:00,2.04,1.37,0.05,0.6,0.82,0.15,0.34,3.34
2021-08-27 12:11:00+00:00,2.03,1.36,0.05,0.61,0.82,0.15,0.34,3.4
2021-08-27 12:40:00+00:00,2.02,1.36,0.05,0.61,0.82,0.15,0.33,3.4
2021-08-27 13:10:00+00:00,2.02,1.35,0.05,0.61,0.81,0.15,0.33,3.37
2021-08-27 13:39:00+00:00,2.01,1.35,0.05,0.61,0.81,0.15,0.33,3.4
2021-08-27 14:08:00+00:00,2,1.34,0.05,0.61,0.81,0.15,0.33,3.37
2021-08-27 14:37:00+00:00,1.99,1.34,0.05,0.6,0.8,0.15,0.33,3.4
2021-08-27 15:07:00+00:00,1.99,1.33,0.05,0.6,0.8,0.15,0.33,3.4
2021-08-27 15:36:00+00:00,1.98,1.33,0.05,0.6,0.8,0.15,0.33,3.43
2021-08-27 16:05:00+00:00,1.98,1.33,0.05,0.6,0.8,0.15,0.33,3.37
2021-08-27 16:34:00+00:00,1.97,1.33,0.05,0.6,0.8,0.15,0.33,3.37
2021-08-27 17:04:00+00:00,1.97,1.33,0.06,0.6,0.79,0.15,0.33,3.34
2021-08-27 17:33:00+00:00,1.98,1.33,0.05,0.6,0.79,0.15,0.32,3.4
2021-08-27 18:02:00+00:00,1.98,1.33,0.05,0.59,0.79,0.15,0.32,3.4
2021-08-27 18:31:00+00:00,1.97,1.32,0.05,0.59,0.79,0.15,0.32,3.37
2021-08-27 19:01:00+00:00,1.98,1.33,0.05,0.59,0.79,0.15,0.32,3.4
2021-08-27 19:30:00+00:00,1.98,1.33,0.05,0.59,0.79,0.15,0.33,3.4
2021-08-27 19:59:00+00:00,1.98,1.33,0.05,0.59,0.79,0.15,0.33,3.4
2021-08-27 20:28:00+00:00,1.99,1.34,0.05,0.59,0.79,0.15,0.33,3.37
2021-08-27 20:58:00+00:00,1.99,1.34,0.05,0.59,0.79,0.15,0.33,3.37
2021-08-27 21:27:00+00:00,1.99,1.34,0.05,0.59,0.79,0.15,0.33,3.34
2021-08-27 21:56:00+00:00,2,1.35,0.05,0.6,0.79,0.15,0.33,3.37
2021-08-27 22:25:00+00:00,2,1.35,0.05,0.6,0.79,0.15,0.33,3.37
2021-08-27 22:54:00+00:00,2.01,1.35,0.05,0.6,0.79,0.15,0.33,3.37
2021-08-27 23:24:00+00:00,2.01,1.35,0.05,0.6,0.8,0.15,0.33,3.37
2021-08-27 23:53:00+00:00,2.01,1.35,0.05,0.6,0.8,0.15,0.33,3.34
2021-08-28 00:22:00+00:00,2.01,1.35,0.05,0.6,0.8,0.15,0.33,3.34
2021-08-28 00:51:00+00:00,2.01,1.35,0.05,0.6,0.8,0.15,0.33,3.34
2021-08-28 01:21:00+00:00,2.01,1.35,0.05,0.6,0.8,0.15,0.33,3.28
2021-08-28 01:50:00+00:00,2.01,1.35,0.05,0.6,0.79,0.15,0.33,3.31
2021-08-28 02:19:00+00:00,2.01,1.35,0.05,0.6,0.79,0.15,0.33,3.34
2021-08-28 02:48:00+00:00,2.01,1.36,0.05,0.6,0.79,0.15,0.33,3.34
2021-08-28 03:18:00+00:00,2.01,1.36,0.05,0.6,0.79,0.15,0.33,3.34
2021-08-28 03:47:00+00:00,2.01,1.36,0.05,0.6,0.79,0.15,0.33,3.37
2021-08-28 04:16:00+00:00,2.02,1.36,,0.6,0.79,0.15,0.33,3.31
2021-08-28 04:45:00+00:00,2.02,1.36,0.05,0.6,0.79,0.15,0.33,3.37
2021-08-28 05:15:00+00:00,2.02,1.36,0.05,0.59,0.79,0.15,0.33,3.37
2021-08-28 05:44:00+00:00,2.02,1.36,0.05,0.59,0.78,0.15,0.33,3.37
2021-08-28 06:13:00+00:00,2.02,1.36,0.05,0.59,0.78,0.15,0.33,3.37
2021-08-28 06:42:00+00:00,2.02,1.36,0.05,0.59,0.78,0.15,0.33,3.43
2021-08-28 07:12:00+00:00,2.02,1.37,,0.59,0.78,0.15,0.33,3.43
2021-08-28 07:41:00+00:00,2.03,1.37,,0.59,0.78,0.15,0.33,3.45
2021-08-28 08:10:00+00:00,2.03,1.37,0.05,0.59,0.78,0.15,0.33,3.48
2021-08-28 08:39:00+00:00,2.03,1.37,0.05,0.59,0.78,0.15,0.33,3.48
2021-08-28 09:09:00+00:00,2.03,1.38,0.05,0.59,0.78,0.15,0.33,3.48
2021-08-28 09:38:00+00:00,2.03,1.37,0.05,0.59,0.78,0.15,0.34,3.54
2021-08-28 10:07:00+00:00,2.03,1.38,0.05,0.59,0.78,0.15,0.34,3.53
2021-08-28 10:36:00+00:00,2.04,1.38,0.05,0.59,0.79,0.15,0.34,3.54
2021-08-28 11:06:00+00:00,2.04,1.39,0.05,0.59,0.79,0.15,0.34,3.54
2021-08-28 11:35:00+00:00,2.04,1.38,0.05,0.59,0.79,0.15,0.34,3.6
2021-08-28 12:04:00+00:00,2.04,1.38,0.05,0.6,0.79,0.15,0.34,3.57
2021-08-28 12:33:00+00:00,2.04,1.38,0.05,0.6,0.8,0.15,0.34,3.65
2021-08-28 13:03:00+00:00,2.04,1.38,0.05,0.6,0.8,0.15,0.34,3.65
2021-08-28 13:32:00+00:00,2.05,1.39,0.05,0.6,0.8,0.15,0.34,3.68
2021-08-28 14:01:00+00:00,2.05,1.39,0.05,0.6,0.8,0.15,0.34,3.71
2021-08-28 14:30:00+00:00,2.05,1.39,0.05,0.6,0.8,0.15,0.34,3.71
2021-08-28 15:00:00+00:00,2.05,1.39,0.05,0.6,0.8,0.15,0.34,3.74
2021-08-28 15:29:00+00:00,2.05,1.39,0.05,0.6,0.8,0.15,0.34,3.74
2021-08-28 15:58:00+00:00,2.05,1.39,0.05,0.6,0.8,0.15,0.35,3.74
2021-08-28 16:27:00+00:00,2.05,1.4,0.05,0.59,0.8,0.15,0.35,3.74
2021-08-28 16:56:00+00:00,,,0.05,0.59,0.8,,,3.71
2021-08-29 01:20:00+00:00,,,,,,,,3.62
2021-08-29 01:28:00+00:00,2.07,1.41,0.05,0.6,0.81,0.15,0.36,3.62
2021-08-29 01:58:00+00:00,2.06,1.41,0.05,0.6,0.8,0.15,0.36,3.62
2021-08-29 02:27:00+00:00,2.06,1.41,0.05,0.6,0.8,0.15,0.36,3.62
2021-08-29 02:56:00+00:00,2.05,1.4,0.05,0.6,0.8,0.15,0.36,3.54
2021-08-29 03:25:00+00:00,2.05,1.4,0.05,0.6,0.8,0.15,0.36,3.54
2021-08-29 03:55:00+00:00,2.05,1.4,0.05,0.6,0.8,0.15,0.36,3.57
2021-08-29 04:24:00+00:00,2.05,1.4,0.05,0.59,0.8,0.15,0.36,3.54
2021-08-29 04:53:00+00:00,2.05,,0.05,0.59,0.79,0.15,0.36,3.54
2021-08-29 05:22:00+00:00,2.05,1.4,0.05,0.59,0.79,0.15,0.36,3.48
2021-08-29 05:52:00+00:00,2.04,1.39,0.05,0.59,0.79,0.15,0.36,3.45
2021-08-29 06:21:00+00:00,2.04,1.4,0.05,0.59,0.78,0.15,0.36,3.48
2021-08-29 06:50:00+00:00,2.04,1.4,0.05,0.59,0.78,0.15,0.36,3.45
2021-08-29 07:19:00+00:00,2.04,1.4,0.05,0.58,0.78,0.15,0.36,3.45
2021-08-29 07:48:00+00:00,2.04,1.4,0.05,0.58,0.77,0.15,0.36,3.43
2021-08-29 08:18:00+00:00,2.04,1.4,0.05,0.58,0.77,0.15,0.36,3.4
2021-08-29 08:47:00+00:00,2.04,1.4,0.05,0.58,0.77,0.15,0.37,3.37
2021-08-29 09:16:00+00:00,2.04,1.4,0.05,0.57,0.77,0.15,0.37,3.34
2021-08-29 09:45:00+00:00,2.04,1.4,0.05,0.57,0.76,0.15,0.37,3.34
2021-08-29 10:15:00+00:00,2.04,1.4,0.05,0.57,0.76,0.15,0.37,3.31
2021-08-29 10:44:00+00:00,2.04,1.4,0.05,0.57,0.76,0.15,0.37,3.31
2021-08-29 11:13:00+00:00,2.04,1.4,0.05,0.57,0.76,0.15,0.37,3.28
2021-08-29 11:42:00+00:00,2.04,1.4,0.05,0.57,0.75,0.15,0.37,3.31
2021-08-29 12:12:00+00:00,2.04,1.4,0.05,0.56,0.75,0.15,0.37,3.26
2021-08-29 12:41:00+00:00,2.04,1.4,0.05,0.56,0.75,0.15,0.37,3.28
2021-08-29 13:10:00+00:00,2.04,1.4,0.05,0.56,0.75,0.15,0.37,3.23
2021-08-29 13:39:00+00:00,2.04,1.4,0.05,0.56,0.75,0.15,0.37,3.2
2021-08-29 14:09:00+00:00,2.04,1.4,0.05,0.56,0.75,0.15,0.37,3.23
2021-08-29 14:38:00+00:00,2.03,1.39,0.05,0.56,0.75,0.15,0.37,3.2
2021-08-29 15:07:00+00:00,2.04,1.4,0.05,0.56,0.75,0.15,0.37,3.14
2021-08-29 15:36:00+00:00,2.03,1.4,0.05,0.56,0.75,0.15,0.37,3.11
2021-08-29 16:06:00+00:00,2.03,1.4,0.05,0.56,0.75,0.15,0.37,3.17
2021-08-29 16:35:00+00:00,2.03,1.39,0.05,0.56,0.75,0.15,0.37,3.17
2021-08-29 17:06:00+00:00,2.03,1.39,0.05,0.56,0.75,0.15,0.37,3.17
2021-08-29 17:34:00+00:00,2.03,1.4,0.05,0.57,0.76,0.14,0.37,3.17
2021-08-29 18:03:00+00:00,2.03,1.39,0.05,0.57,0.76,0.14,0.37,3.11
2021-08-29 18:32:00+00:00,,,,,,,,3.06
2021-08-29 19:01:00+00:00,2.02,1.4,0.05,0.58,0.78,0.14,0.37,3.09
2021-08-29 19:31:00+00:00,2.02,1.4,0.05,0.59,0.78,0.14,0.37,3.09
2021-08-29 20:00:00+00:00,2.02,1.39,0.05,0.59,0.79,0.14,0.37,3.06
2021-08-29 20:29:00+00:00,2.02,1.39,0.05,0.6,0.8,0.15,0.37,3.08
2021-08-29 20:58:00+00:00,2.02,1.4,0.05,0.61,0.81,0.15,0.37,3.07
2021-08-29 21:27:00+00:00,,,,,,,,3.06
2021-08-29 22:35:00+00:00,2.02,1.39,0.06,0.63,0.85,0.15,0.37,2.97
2021-08-29 23:05:00+00:00,2.06,1.41,0.06,0.65,0.87,0.15,0.38,2.94
2021-08-29 23:38:00+00:00,,,,,,,,2.97
2021-08-30 00:22:00+00:00,2.04,1.41,0.05,0.66,0.87,,0.38,2.94
2021-08-30 00:52:00+00:00,2.05,1.41,0.05,0.66,0.87,0.15,0.37,2.92
2021-08-30 01:21:00+00:00,2.04,1.41,0.05,0.67,0.87,,,2.94
2021-08-30 01:50:00+00:00,2.04,1.41,0.05,0.67,0.88,0.15,0.38,2.94
2021-08-30 02:19:00+00:00,2.05,1.41,0.05,0.68,0.89,0.15,0.38,2.94
2021-08-30 02:49:00+00:00,2.05,1.41,0.06,0.68,0.89,0.15,0.38,2.94
2021-08-30 03:18:00+00:00,2.05,1.41,0.05,0.68,0.89,0.15,0.38,2.94
2021-08-30 03:47:00+00:00,2.05,1.42,0.05,0.68,0.89,0.15,0.38,2.94
2021-08-30 04:16:00+00:00,2.05,1.41,0.06,0.68,0.89,0.15,0.38,2.94
2021-08-30 04:46:00+00:00,2.06,1.42,0.06,0.68,0.89,0.15,0.38,2.97
2021-08-30 05:15:00+00:00,2.05,1.41,0.05,0.67,0.88,0.15,0.38,2.94
2021-08-30 05:44:00+00:00,2.05,1.41,0.05,0.67,0.88,0.15,0.38,2.92
2021-08-30 06:13:00+00:00,2.04,1.41,0.06,0.67,0.87,0.15,0.37,2.89
2021-08-30 06:43:00+00:00,2.04,1.41,0.05,0.66,0.87,0.15,0.37,2.89
2021-08-30 07:12:00+00:00,2.05,1.41,0.05,0.66,0.86,0.15,0.38,2.86
2021-08-30 07:41:00+00:00,2.05,1.41,0.06,0.67,0.86,0.15,0.38,2.83
2021-08-30 08:10:00+00:00,2.05,1.41,0.06,0.67,0.86,0.15,0.38,2.86
2021-08-30 08:40:00+00:00,2.05,1.41,0.05,0.68,0.86,0.15,0.38,2.86
2021-08-30 09:09:00+00:00,2.06,1.42,0.05,0.67,0.85,0.15,0.38,2.83
2021-08-30 09:38:00+00:00,2.06,1.42,0.06,0.67,0.85,0.15,0.38,2.8
2021-08-30 10:07:00+00:00,2.06,1.42,0.05,0.66,0.85,0.15,0.38,2.78
2021-08-30 10:37:00+00:00,2.06,1.42,0.05,0.66,0.85,0.15,0.38,2.78
2021-08-30 11:06:00+00:00,2.07,1.42,0.06,0.65,0.84,0.15,0.38,2.75
2021-08-30 11:35:00+00:00,2.07,1.42,0.06,0.65,0.84,0.15,0.38,2.78
2021-08-30 12:04:00+00:00,2.07,1.42,0.05,0.65,0.84,0.15,0.38,2.8
2021-08-30 12:34:00+00:00,2.07,1.42,0.05,0.65,0.84,0.15,0.39,2.75
2021-08-30 13:03:00+00:00,2.07,1.42,0.06,0.64,0.84,0.15,0.39,2.78
2021-08-30 13:32:00+00:00,2.07,1.42,0.05,0.64,0.84,0.15,0.39,2.8
2021-08-30 14:01:00+00:00,2.07,1.43,0.05,0.64,0.84,0.15,0.39,2.73
2021-08-30 14:31:00+00:00,2.07,1.42,0.06,0.64,0.84,0.15,0.39,2.78
2021-08-30 15:00:00+00:00,2.07,1.43,0.06,0.64,0.84,0.15,0.39,2.75
2021-08-30 15:29:00+00:00,2.07,1.42,0.05,0.64,0.84,0.15,0.39,2.75
2021-08-30 15:58:00+00:00,2.07,1.43,0.06,0.64,0.84,0.15,0.39,2.74
2021-08-30 16:28:00+00:00,2.07,1.42,0.06,0.64,0.84,0.15,0.39,2.73
2021-08-30 16:57:00+00:00,2.07,1.43,0.05,0.64,0.84,0.15,0.39,2.73
2021-08-30 17:26:00+00:00,2.06,1.43,0.05,0.64,0.84,0.15,0.39,2.72
2021-08-30 17:55:00+00:00,2.06,1.42,0.06,0.64,0.84,0.15,0.39,2.71
2021-08-30 18:25:00+00:00,2.06,1.42,0.05,0.64,0.84,0.15,0.39,2.7
2021-08-30 18:54:00+00:00,2.06,1.43,0.05,0.64,0.84,0.15,0.39,2.68
2021-08-30 19:23:00+00:00,2.06,1.43,0.06,0.63,0.84,0.14,0.39,2.66
2021-08-30 19:52:00+00:00,2.06,1.43,0.06,0.63,0.84,0.14,0.39,2.68
2021-08-30 20:22:00+00:00,2.06,1.43,0.05,0.63,0.83,0.14,0.39,2.66
2021-08-30 20:51:00+00:00,2.06,1.43,0.05,0.63,0.83,0.14,0.39,2.66
2021-08-30 21:20:00+00:00,2.05,1.43,0.05,0.63,0.83,0.14,0.39,2.61
2021-08-30 21:49:00+00:00,2.05,1.42,0.06,0.63,0.83,0.14,0.39,2.63
2021-08-30 22:19:00+00:00,2.05,1.42,0.05,0.63,0.83,0.14,0.39,2.58
2021-08-30 23:11:00+00:00,,,,,,,,2.61
2021-08-30 23:39:00+00:00,,,,,0.83,,,2.61
2021-08-31 00:48:00+00:00,2.04,1.43,0.06,0.63,0.84,0.14,0.38,2.53
2021-08-31 01:17:00+00:00,2.04,1.42,0.06,0.63,0.83,0.14,0.38,2.56
2021-08-31 01:46:00+00:00,2.04,1.42,0.05,0.63,0.83,0.13,0.38,2.58
2021-08-31 02:16:00+00:00,2.04,1.42,0.05,0.63,0.83,0.13,0.38,2.56
2021-08-31 02:45:00+00:00,2.04,1.42,0.06,0.63,0.84,0.13,0.38,2.51
2021-08-31 03:14:00+00:00,2.04,1.43,0.05,0.63,0.84,0.13,0.38,2.53
2021-08-31 03:43:00+00:00,2.03,1.42,0.05,0.64,0.84,0.13,0.38,2.51
2021-08-31 04:13:00+00:00,2,1.4,0.05,0.64,0.84,0.13,0.38,2.49
2021-08-31 04:42:00+00:00,2.03,1.41,0.05,0.64,0.84,0.13,0.38,2.46
2021-08-31 05:11:00+00:00,2.04,1.42,0.05,0.64,0.85,0.13,0.38,2.51
2021-08-31 05:40:00+00:00,2.03,1.41,0.05,0.65,0.85,0.13,0.37,2.46
2021-08-31 06:10:00+00:00,2.02,1.41,0.05,0.65,0.85,0.13,0.37,2.51
2021-08-31 06:39:00+00:00,2.02,1.41,0.05,0.65,0.85,0.13,0.37,2.49
2021-08-31 07:08:00+00:00,2.02,1.41,0.05,0.66,0.86,0.13,0.37,2.44
2021-08-31 07:37:00+00:00,2.02,1.41,0.06,0.66,0.86,0.13,0.37,2.49
2021-08-31 08:07:00+00:00,2.02,1.41,0.05,0.66,0.86,0.13,0.37,2.46
2021-08-31 08:36:00+00:00,2.02,1.41,0.06,0.67,0.86,0.13,0.37,2.44
2021-08-31 09:05:00+00:00,2.02,1.4,0.06,0.67,0.87,0.13,0.37,2.42
2021-08-31 09:07:00+00:00,2.02,1.41,0.05,0.66,0.86,0.13,0.37,2.42
2021-08-31 09:34:00+00:00,2.02,1.4,0.06,0.67,0.87,0.13,0.37,2.46
2021-08-31 09:36:00+00:00,2.02,1.41,0.06,0.67,0.86,0.13,0.37,2.46
2021-08-31 10:04:00+00:00,2.01,1.4,0.05,0.67,0.87,0.13,0.37,2.39
2021-08-31 10:33:00+00:00,2.01,1.39,0.05,0.67,0.87,0.13,0.37,2.42
2021-08-31 11:02:00+00:00,2.01,1.4,0.05,0.68,0.87,0.13,0.37,2.44
2021-08-31 11:31:00+00:00,2.02,1.41,0.06,0.68,0.87,0.13,0.37,2.39
2021-08-31 12:01:00+00:00,2.01,1.4,0.06,0.68,0.87,0.13,0.37,2.39
2021-08-31 12:30:00+00:00,2.01,1.4,0.06,0.68,0.88,0.13,0.37,2.42
2021-08-31 12:59:00+00:00,2.01,1.4,0.05,0.68,0.88,0.13,0.37,2.42
2021-08-31 13:28:00+00:00,2.01,1.4,0.05,0.69,0.88,0.13,0.37,2.42
2021-08-31 13:58:00+00:00,2.01,1.4,0.06,0.69,0.88,0.13,0.37,2.37
2021-08-31 14:27:00+00:00,2.01,1.4,0.06,0.69,0.88,0.13,0.37,2.37
2021-08-31 14:56:00+00:00,2.01,1.4,0.06,0.69,0.89,0.13,0.37,2.39
2021-08-31 15:25:00+00:00,2.01,1.4,0.06,0.7,0.89,0.13,0.37,2.37
2021-08-31 15:55:00+00:00,2,1.39,0.06,0.7,0.89,0.13,0.37,2.39
2021-08-31 16:24:00+00:00,2.01,1.4,0.06,0.7,0.9,0.13,0.37,2.39
2021-08-31 16:53:00+00:00,2.01,1.4,0.06,0.71,0.9,0.13,0.37,2.39
2021-08-31 17:22:00+00:00,2.01,1.4,0.06,0.71,0.9,0.12,0.37,2.39
2021-08-31 17:52:00+00:00,2.01,1.4,0.06,0.71,0.91,0.13,0.37,2.37
2021-08-31 18:21:00+00:00,2.01,1.4,0.06,0.72,0.91,0.12,0.37,2.39
2021-08-31 18:50:00+00:00,2.02,1.41,0.06,0.72,0.91,0.12,0.38,2.37
2021-08-31 19:20:00+00:00,2.01,1.4,0.06,0.72,0.91,0.12,0.38,2.37
2021-08-31 19:49:00+00:00,2.02,1.4,0.06,0.72,0.92,0.12,0.38,2.32
2021-08-31 20:18:00+00:00,2.02,1.4,0.06,0.72,0.92,0.12,0.38,2.3
2021-08-31 20:47:00+00:00,2.01,1.4,0.06,0.72,0.92,0.12,0.38,2.32
2021-08-31 21:17:00+00:00,2.02,1.41,0.06,0.72,0.92,0.12,0.38,2.32
2021-08-31 21:46:00+00:00,2.02,1.41,0.06,0.73,0.92,0.12,0.38,2.35
2021-08-31 22:15:00+00:00,2.02,1.4,0.06,0.73,0.92,0.12,0.38,2.32
2021-09-01 01:57:00+00:00,2.02,1.41,0.06,0.73,0.92,0.13,0.38,2.23
2021-09-01 02:26:00+00:00,2.02,1.4,0.06,0.72,0.91,0.12,0.37,2.28
2021-09-01 02:56:00+00:00,2.02,,0.06,0.71,0.91,0.12,0.37,2.28
2021-09-01 03:25:00+00:00,2.01,1.4,0.06,0.71,0.9,0.12,0.37,2.23
2021-09-01 03:54:00+00:00,2.01,1.4,0.06,0.71,0.9,0.12,0.37,2.21
2021-09-01 04:23:00+00:00,2.01,1.4,0.06,0.7,0.89,0.13,0.37,2.23
2021-09-01 04:53:00+00:00,2.01,1.4,0.06,0.7,0.89,0.13,0.37,2.26
2021-09-01 05:22:00+00:00,2.01,1.4,0.06,0.7,0.89,0.13,0.36,2.21
2021-09-01 05:51:00+00:00,2.01,1.39,0.06,0.69,0.88,0.13,0.36,2.19
2021-09-01 06:20:00+00:00,2,1.39,0.06,0.69,0.88,0.13,0.36,2.19
2021-09-01 06:50:00+00:00,2,1.39,0.06,0.68,0.87,0.13,0.36,2.23
2021-09-01 07:19:00+00:00,2,1.39,0.06,0.68,0.87,0.13,0.36,2.17
2021-09-01 07:48:00+00:00,2,1.38,0.06,0.68,0.87,0.13,0.35,2.21
2021-09-01 08:17:00+00:00,1.99,1.38,0.06,0.67,0.86,0.13,0.35,2.19
2021-09-01 08:47:00+00:00,1.99,1.38,0.06,0.67,0.86,0.13,0.35,2.19
2021-09-01 09:16:00+00:00,1.99,1.38,0.06,0.67,0.86,0.13,0.35,2.15
2021-09-01 09:45:00+00:00,1.98,1.38,0.06,0.66,0.85,0.13,0.34,2.21
2021-09-01 10:14:00+00:00,1.98,1.37,0.06,0.66,0.85,0.13,0.34,2.19
2021-09-01 10:43:00+00:00,1.98,1.37,0.06,0.66,0.85,0.14,0.34,2.15
2021-09-01 11:13:00+00:00,1.98,1.37,0.06,0.66,0.85,0.14,0.34,2.17
2021-09-01 11:42:00+00:00,1.97,1.37,0.06,0.65,0.84,0.14,0.33,2.15
2021-09-01 12:11:00+00:00,1.97,1.37,0.06,0.65,0.84,0.14,0.33,2.15
2021-09-01 12:40:00+00:00,1.97,1.37,0.06,0.65,0.84,0.14,,2.17
2021-09-01 13:10:00+00:00,1.97,1.37,0.06,0.65,0.84,0.14,0.33,2.15
2021-09-01 13:39:00+00:00,1.97,1.36,0.06,0.65,0.84,0.14,0.32,2.17
2021-09-01 14:08:00+00:00,1.97,1.36,0.06,0.64,0.84,0.14,0.32,2.17
2021-09-01 14:37:00+00:00,1.96,1.36,0.06,0.64,0.84,0.14,0.32,2.19
2021-09-01 15:07:00+00:00,1.96,1.36,0.06,0.64,0.84,0.14,0.32,2.17
2021-09-01 15:36:00+00:00,1.96,1.37,0.06,0.64,0.84,0.14,0.32,2.19
2021-09-01 16:05:00+00:00,1.96,1.36,0.06,0.64,0.84,0.14,0.32,2.15
2021-09-01 16:34:00+00:00,1.96,1.36,0.06,0.64,0.84,0.14,0.31,2.17
2021-09-01 16:36:00+00:00,,,,,,,,2.17
2021-09-01 17:04:00+00:00,1.96,1.36,0.06,0.64,0.84,0.15,0.31,2.16
2021-09-01 17:33:00+00:00,1.96,1.36,0.06,0.64,0.84,0.15,0.31,2.15
2021-09-01 18:02:00+00:00,1.96,1.36,0.06,0.64,0.84,0.15,0.31,2.15
2021-09-01 18:31:00+00:00,1.96,1.36,0.06,0.63,0.84,0.15,0.31,2.14
2021-09-01 19:01:00+00:00,1.96,1.36,0.06,0.63,0.84,0.15,0.31,2.13
2021-09-01 19:30:00+00:00,1.95,1.36,0.05,0.63,0.84,0.15,0.31,2.12
2021-09-01 19:59:00+00:00,1.96,1.36,0.06,0.63,0.84,0.15,0.31,2.11
2021-09-01 20:28:00+00:00,1.96,1.36,0.06,0.63,0.84,0.15,0.31,2.11
2021-09-01 20:58:00+00:00,1.93,1.34,0.06,0.63,0.84,0.14,0.3,2.1
2021-09-01 21:27:00+00:00,1.96,1.36,0.06,0.63,0.84,0.14,0.3,2.06
2021-09-01 21:56:00+00:00,1.96,1.36,0.06,0.63,0.84,0.14,0.3,2.1
2021-09-01 22:25:00+00:00,,,0.06,0.63,0.84,,,2.06
2021-09-02 01:51:00+00:00,1.96,1.37,0.06,0.63,0.85,0.14,0.3,2.02
2021-09-02 02:20:00+00:00,1.94,1.42,0.06,0.62,0.85,0.14,0.3,2.04
2021-09-02 02:49:00+00:00,1.96,1.37,0.06,0.63,0.85,0.14,0.3,2.06
2021-09-02 03:18:00+00:00,2.02,,0.06,0.62,0.85,0.14,0.3,2.06
2021-09-02 03:48:00+00:00,1.96,1.37,0.06,0.62,0.85,0.14,0.3,2.02
2021-09-02 04:17:00+00:00,1.95,1.36,0.05,0.62,0.85,0.14,0.3,2.04
2021-09-02 04:46:00+00:00,1.96,1.37,0.05,0.62,0.85,0.13,0.3,2
2021-09-02 05:15:00+00:00,1.97,1.37,,0.61,0.84,0.13,0.3,2.04
2021-09-02 05:45:00+00:00,1.96,1.37,0.05,0.62,0.84,0.13,0.3,2
2021-09-02 06:14:00+00:00,1.96,1.36,0.06,0.61,0.84,0.13,0.3,2.02
2021-09-02 06:43:00+00:00,1.96,1.37,0.06,0.61,0.84,0.13,0.3,1.98
2021-09-02 07:12:00+00:00,1.96,1.37,,0.62,0.83,0.13,0.3,2.02
2021-09-02 07:42:00+00:00,1.96,1.37,0.05,0.61,0.83,0.13,0.3,1.98
2021-09-02 08:11:00+00:00,1.95,1.37,0.05,0.61,0.83,0.13,0.3,2
2021-09-02 08:40:00+00:00,1.93,1.44,0.05,0.6,0.82,0.13,0.3,2
2021-09-02 09:09:00+00:00,1.96,1.37,0.05,0.6,0.82,0.13,0.3,1.93
2021-09-02 09:39:00+00:00,2.13,1.47,0.05,0.6,0.82,0.13,0.3,1.95
2021-09-02 10:08:00+00:00,,1.37,0.05,0.6,0.82,0.13,,1.95
2021-09-02 10:37:00+00:00,1.95,1.34,0.05,0.6,0.82,0.12,0.3,1.93
2021-09-02 11:06:00+00:00,1.96,1.37,0.06,0.6,0.82,0.12,0.3,1.98
2021-09-02 11:08:00+00:00,,1.37,0.05,0.6,0.82,0.13,,1.95
2021-09-02 11:36:00+00:00,1.96,1.37,0.06,0.59,0.82,0.12,0.3,1.91
2021-09-02 12:05:00+00:00,1.97,1.37,0.05,0.6,0.82,0.12,0.3,1.95
2021-09-02 12:34:00+00:00,1.98,1.39,0.06,0.6,0.82,0.12,0.3,1.93
2021-09-02 13:03:00+00:00,1.97,1.37,,0.6,0.82,0.12,0.3,1.95
2021-09-02 13:33:00+00:00,1.97,1.37,0.05,0.61,0.82,0.12,0.3,1.91
2021-09-02 14:02:00+00:00,1.97,1.38,0.05,0.61,0.83,0.12,0.3,1.93
2021-09-02 14:31:00+00:00,1.97,1.38,0.06,0.61,0.83,0.12,0.3,1.91
2021-09-02 15:00:00+00:00,1.95,1.41,0.05,0.62,0.84,0.12,0.3,1.91
2021-09-02 15:30:00+00:00,1.98,1.38,0.06,0.62,0.84,0.12,0.3,1.93
2021-09-02 15:59:00+00:00,2.02,1.34,0.06,0.63,0.85,0.12,0.3,1.93
2021-09-02 16:28:00+00:00,1.99,1.38,0.05,0.63,0.86,0.12,0.3,1.93
